particle,time,x,y
1,0.055055055055055056,1.9787329459095324,2.3837937413378425
1,0.056056056056056056,1.2611895856733368,2.4810866471499344
1,0.057057057057057055,1.2740188815768476,3.9222373702836686
1,0.058058058058058054,1.2350140869110202,4.9174186005290315
1,0.05905905905905906,1.8275151595512684,3.0970383030712916
1,0.06006006006006006,2.996342089979251,3.5199909032436345
1,0.06106106106106106,3.5179586571415724,3.518504998766761
1,0.062062062062062065,2.766687659344889,3.2141530744180624
1,0.06306306306306306,1.5719780844307376,4.411717263777925
1,0.06406406406406406,0.5135905555086766,3.7305735336465844
1,0.06506506506506507,-1.3781868014433258,4.684338379890649
1,0.06606606606606606,-2.9518742392259094,5.010965474245984
1,0.06706706706706707,-3.3897774810948698,4.936401705226353
1,0.06806806806806806,-3.728505416293234,5.723874882118543
1,0.06906906906906907,-4.779201849459685,5.5233075730625725
1,0.07007007007007007,-5.941673422489439,4.656263764153421
1,0.07107107107107107,-7.190288108816816,3.88301441710313
1,0.07207207207207207,-7.5233821170150055,2.9494726753116507
1,0.07307307307307308,-6.840042795903362,3.882198449279014
1,0.07407407407407407,-8.65142791543111,4.864612370090596
1,0.07507507507507508,-9.213974013324664,5.282424672376585
1,0.07607607607607608,-9.525133391434366,5.975739333165345
1,0.07707707707707707,-9.412535045195245,5.518209053154006
1,0.07807807807807808,-9.081113069666305,5.755065502829562
1,0.07907907907907907,-7.274361389074901,6.925290782540274
1,0.08008008008008008,-7.980203566144624,6.447394778829311
1,0.08108108108108109,-6.804284361156125,7.630497704343393
1,0.08208208208208208,-6.636863118869243,6.6347948796424285
1,0.08308308308308308,-5.72381086455346,6.31191767962706
1,0.08408408408408408,-5.250071443330551,7.526786611137327
1,0.08508508508508508,-6.731420282294688,6.861517319132652
1,0.08608608608608609,-7.692304504729616,6.891797959860285
1,0.08708708708708708,-8.327152801998494,6.223316135715771
1,0.08808808808808809,-8.016116074183945,4.9940714340715635
1,0.0890890890890891,-7.061226424937442,6.333998870970929
1,0.09009009009009009,-7.038156869654013,6.698197802444587
1,0.09109109109109109,-5.553611665383124,7.340489300822358
1,0.0920920920920921,-5.237152166604745,6.459964250078808
1,0.09309309309309309,-6.07758617155027,7.34001617637964
1,0.0940940940940941,-5.620127550990493,8.34508016722534
1,0.09509509509509509,-6.68355544621979,7.687122295252404
1,0.0960960960960961,-7.162352757192521,7.775664987253454
1,0.0970970970970971,-6.590142784917032,8.765357834670983
1,0.0980980980980981,-4.857893020754466,8.316924887962992
1,0.0990990990990991,-5.585186903191249,8.52987455596772
1,0.10010010010010009,-5.2441076832566775,9.223362054858256
1,0.1011011011011011,-5.084011673838317,10.603842268363415
1,0.1021021021021021,-5.760516038252013,12.701201331398897
1,0.1031031031031031,-8.313328442436848,10.952107073481967
1,0.1041041041041041,-9.229257384184063,10.898302104855247
1,0.10510510510510511,-9.558401550539381,10.22542841053479
1,0.1061061061061061,-9.280100933106963,8.173996179411402
1,0.10710710710710711,-9.465531443149853,8.755580877394031
1,0.10810810810810811,-9.694816008476991,8.646002143221232
1,0.1091091091091091,-7.224365942139094,9.438657602245964
1,0.11011011011011011,-6.808161848121031,8.259327422484711
1,0.1111111111111111,-7.866536471570699,8.831941771496805
1,0.11211211211211211,-8.2778620845996,8.09661137389137
1,0.11311311311311312,-8.137152170912662,7.95032012653739
1,0.11411411411411411,-7.904415944768853,9.634398596661608
1,0.11511511511511512,-7.350022557708984,7.501553259116507
1,0.11611611611611611,-7.766360465765915,8.17023015705326
1,0.11711711711711711,-7.005096161838454,9.67477783822711
1,0.11811811811811812,-8.627363591710212,9.516814374353283
1,0.11911911911911911,-8.205879802213431,9.242887482083788
1,0.12012012012012012,-7.374097730757391,10.046856795151657
1,0.12112112112112113,-5.886708085690044,10.69822075025915
1,0.12212212212212212,-5.9436209482802305,11.105000509901679
1,0.12312312312312312,-4.318116339826394,10.623970013365165
1,0.12412412412412413,-5.593789193063904,11.122567347725925
1,0.12512512512512514,-6.167804177322838,10.428153100498667
1,0.12612612612612611,-6.137802015953979,10.570200798340535
1,0.12712712712712712,-6.481077659936094,9.852249811674694
1,0.12812812812812813,-6.1129814176398085,10.831524204500353
1,0.12912912912912913,-5.810155048857104,9.574156922920952
1,0.13013013013013014,-6.597203447339245,10.287129184228574
1,0.13113113113113112,-7.568210792115435,11.263187476786669
1,0.13213213213213212,-7.442764294853287,11.729940780210514
1,0.13313313313313313,-6.341045500477464,13.174069109197282
1,0.13413413413413414,-7.288326775256687,12.543492711759905
1,0.13513513513513514,-5.628597994671912,14.081124816131808
1,0.13613613613613612,-6.934079636614671,14.386462161221873
1,0.13713713713713713,-8.22715880416143,14.290892810530806
1,0.13813813813813813,-8.111140247779721,15.200949503353169
1,0.13913913913913914,-6.803770657094742,15.137735128559067
1,0.14014014014014015,-6.580606194244279,16.085525861333686
1,0.14114114114114115,-7.049613730989781,17.505731773239642
1,0.14214214214214213,-7.0815092522335465,17.018972445548172
1,0.14314314314314314,-5.588253316050705,17.572175948637074
1,0.14414414414414414,-5.436310268826419,17.03113114000715
1,0.14514514514514515,-5.7435385593721415,17.823884834013686
1,0.14614614614614616,-4.454277369917307,18.649411482804908
1,0.14714714714714713,-4.278922249544731,19.267977645582747
1,0.14814814814814814,-3.647889237385985,18.059060496006488
1,0.14914914914914915,-3.724691889983491,20.480765511617307
1,0.15015015015015015,-4.22933587023083,21.048677555272324
1,0.15115115115115116,-3.567986091315531,21.66062440661857
1,0.15215215215215216,-4.513831474896808,23.83533427437495
1,0.15315315315315314,-3.777022448874125,23.397815903864764
1,0.15415415415415415,-2.5158603550263305,22.839254472865147
1,0.15515515515515516,-4.265263253443538,23.449774417143683
1,0.15615615615615616,-4.425611565714895,23.97728561474949
1,0.15715715715715717,-4.644857263057446,23.111954483820547
1,0.15815815815815815,-4.5627433047855135,23.155417844831202
1,0.15915915915915915,-3.6210873058720914,24.570496260911426
1,0.16016016016016016,-2.1763560663563064,22.8376851369342
1,0.16116116116116116,-3.202679745906246,24.03083622755109
1,0.16216216216216217,-3.0562648407880575,24.641768881137523
1,0.16316316316316315,-2.0621045338764996,25.278265804314945
1,0.16416416416416416,-2.1481587348545954,26.507094593963938
1,0.16516516516516516,0.4142273722145755,25.02395995560133
1,0.16616616616616617,-1.1150118536712343,24.50698158334384
1,0.16716716716716717,-2.0353675563579756,24.20799250905557
1,0.16816816816816815,-4.043801577832806,25.063257198894032
1,0.16916916916916916,-5.493928971024552,25.210392692720948
1,0.17017017017017017,-7.950800920802719,25.25031756065117
1,0.17117117117117117,-7.88446874861559,26.069737845286294
1,0.17217217217217218,-8.52281138157655,26.920872639198965
1,0.17317317317317318,-9.001485810397492,26.503861205893173
1,0.17417417417417416,-8.654615768397338,26.791931565720162
1,0.17517517517517517,-7.862051198129359,26.82992580802289
1,0.17617617617617617,-7.16185693964009,25.914392080422555
1,0.17717717717717718,-6.486353124549608,27.402891521043106
1,0.1781781781781782,-7.76429210888934,25.600462819421423
1,0.17917917917917917,-5.843852043407418,23.82302379283614
1,0.18018018018018017,-6.393342385204215,25.103433822419266
1,0.18118118118118118,-6.745517739000837,25.14236890098532
1,0.18218218218218218,-8.134141107178147,24.5821892315181
1,0.1831831831831832,-9.340255479486258,24.121078397588832
1,0.1841841841841842,-9.541706814780062,23.381399690258934
1,0.18518518518518517,-9.805480176139865,22.25827185066399
1,0.18618618618618618,-8.756250761113689,21.875894558253282
1,0.1871871871871872,-10.266678257846005,22.45509153980775
1,0.1881881881881882,-9.289953923769337,20.159172904364798
1,0.1891891891891892,-8.891790408702846,20.792624679973514
1,0.19019019019019018,-9.13949041250945,21.240437227135956
1,0.19119119119119118,-10.340170023103614,21.686801130794343
1,0.1921921921921922,-9.375263474158642,20.57526774714926
1,0.1931931931931932,-7.524379970307002,18.872201194315732
1,0.1941941941941942,-6.164559830271016,19.695364826417915
1,0.19519519519519518,-5.666347936952359,19.303068688999854
1,0.1961961961961962,-4.053090520733765,17.388522667355264
1,0.1971971971971972,-3.8049968657021997,18.831995812643726
1,0.1981981981981982,-1.5737749194483857,19.201861982583445
1,0.1991991991991992,-2.251287111758084,20.30222577357581
1,0.20020020020020018,-1.6277414222221678,20.265728284543158
1,0.2012012012012012,-2.468040223787208,20.032970036958194
1,0.2022022022022022,-1.139777777224017,22.715177564205778
1,0.2032032032032032,-3.0105310512784786,21.19002112334099
1,0.2042042042042042,-2.594698005698641,20.501331659657673
1,0.20520520520520522,-3.2538859275520866,19.875406007282955
1,0.2062062062062062,-3.3342866078802267,18.618700996562666
1,0.2072072072072072,-2.3610501678333304,19.970397391177368
1,0.2082082082082082,-2.803003689018265,21.285672267293798
1,0.2092092092092092,-3.6814491543251653,20.19261711057892
1,0.21021021021021022,-3.5515859648316024,19.404217752446385
1,0.2112112112112112,-4.347238916859545,18.41890520621263
1,0.2122122122122122,-5.338190790348024,17.39333439399374
1,0.2132132132132132,-6.761054725878263,18.227557423589666
1,0.21421421421421422,-7.172721691752988,18.975455988962185
1,0.21521521521521522,-7.67162569634528,20.08387314628263
1,0.21621621621621623,-9.195672186097664,20.678038743935325
1,0.2172172172172172,-8.060758598167695,19.63398065563587
1,0.2182182182182182,-6.694616620035895,18.622842043125154
1,0.21921921921921922,-6.548068332490801,17.948601137771313
1,0.22022022022022023,-7.160625416605895,19.01747018685356
1,0.22122122122122123,-7.434965870435177,20.501501340647923
1,0.2222222222222222,-7.373210575179785,17.675044114735336
1,0.22322322322322322,-6.655692214505104,18.482647054366247
1,0.22422422422422422,-6.045156070344057,17.316798634883302
1,0.22522522522522523,-7.17790361992725,17.77669779190692
1,0.22622622622622623,-7.790884675463846,18.256324724536963
1,0.2272272272272272,-7.725301048381576,17.85475173523036
1,0.22822822822822822,-5.537156351081244,17.83747441455377
1,0.22922922922922923,-5.11757677670485,17.67216251923803
1,0.23023023023023023,-4.886745803126619,17.856773100543954
1,0.23123123123123124,-3.585487205812063,18.359339347139144
1,0.23223223223223222,-2.638124254782166,17.362672009453316
1,0.23323323323323322,-2.6479717471159017,17.11845942985196
1,0.23423423423423423,-2.6341308187955916,17.98630252265274
1,0.23523523523523523,-3.6235787869120335,18.024818990233758
1,0.23623623623623624,-3.53153307615113,18.579814694778825
1,0.23723723723723725,-3.4419350512234637,18.863038634215158
1,0.23823823823823823,-4.250306446223816,17.500286508699265
1,0.23923923923923923,-4.582636011024817,17.391176800271765
1,0.24024024024024024,-4.559480480576889,16.427139406547372
1,0.24124124124124124,-4.7963588850848105,17.6081151412567
1,0.24224224224224225,-3.440292815977087,20.58426044495753
1,0.24324324324324323,-3.7814126843610163,19.842380606489662
1,0.24424424424424424,-2.3543627951660957,21.233129735089463
1,0.24524524524524524,-1.9669273296575478,20.655108041721
1,0.24624624624624625,-2.9761155873091645,21.03895930227006
1,0.24724724724724725,-4.002474650732703,20.479240456020612
1,0.24824824824824826,-3.738087941030897,20.17867725313071
1,0.24924924924924924,-4.142649940454592,20.21774473727386
1,0.2502502502502503,-3.8881064791091746,20.603892463146572
1,0.25125125125125125,-4.324483829214101,20.3889917433552
1,0.25225225225225223,-4.602376296329551,20.282617178500274
1,0.25325325325325326,-4.053832052850378,20.204076074862662
1,0.25425425425425424,-3.2767731410372836,20.971640058313575
1,0.2552552552552553,-2.86890466024992,19.124348991978522
1,0.25625625625625625,-3.7829904875479765,21.01636544234259
1,0.25725725725725723,-2.417931874792215,21.074704821550885
1,0.25825825825825827,-2.6205044763599066,22.730141014420347
1,0.25925925925925924,-1.6275764599551013,23.800230558644216
1,0.2602602602602603,-2.072598888957312,22.76451163927924
1,0.26126126126126126,-1.2122306769469413,23.01062323426179
1,0.26226226226226224,-1.169585641249261,21.9103205235122
1,0.26326326326326327,-0.5264614759664983,21.310775378652238
1,0.26426426426426425,0.9848525962190431,22.357082365726804
1,0.2652652652652653,-0.6414745151669823,24.077231727965724
1,0.26626626626626626,-1.1306474951570804,24.285322100807228
1,0.26726726726726724,0.5967892593225981,22.621659620076073
1,0.2682682682682683,-0.5182052151251517,23.210936782971583
1,0.26926926926926925,0.6427949763639247,22.641423881432242
1,0.2702702702702703,1.5453598113942693,23.590289944217194
1,0.27127127127127126,1.680846010667707,22.695921618093234
1,0.27227227227227224,4.442336224803689,22.014217626115943
1,0.2732732732732733,4.418604304564031,21.285345431071033
1,0.27427427427427425,4.610641125986616,20.146220310111165
1,0.2752752752752753,5.366346026045592,21.523394457116805
1,0.27627627627627627,4.895618351934018,22.078247002794843
1,0.2772772772772773,4.364122445903692,21.576493032314296
1,0.2782782782782783,3.807676577578081,22.79224390327879
1,0.27927927927927926,3.827727660271501,22.197688446718665
1,0.2802802802802803,3.0587022787302374,21.072265152911097
1,0.28128128128128127,1.9339159182714805,19.92517053851111
1,0.2822822822822823,2.579360515583229,18.772592490837773
1,0.2832832832832833,2.7270960420163233,20.704284937048627
1,0.28428428428428426,1.7318406878690253,19.576284772604875
1,0.2852852852852853,1.1055036917846153,20.822935874143354
1,0.2862862862862863,1.6439240565845576,20.752727946018975
1,0.2872872872872873,3.0425803819490644,20.438239208167243
1,0.2882882882882883,3.2156799010719572,19.132967222938646
1,0.28928928928928926,1.8508150005284747,17.78260857638253
1,0.2902902902902903,2.2969742728351203,19.184474151953623
1,0.2912912912912913,2.1230011219770644,18.815666570884304
1,0.2922922922922923,1.4856832869633076,18.903028967398217
1,0.2932932932932933,1.3326118596360161,18.78314576177587
1,0.29429429429429427,0.8518815980455181,17.9904900357101
1,0.2952952952952953,1.2545937735755015,18.44096216892302
1,0.2962962962962963,2.7500965721919512,19.846082624610478
1,0.2972972972972973,2.380235237072617,20.31054178854659
1,0.2982982982982983,2.069140003287989,20.84392265844457
1,0.29929929929929927,0.6181712188939548,20.957978700113916
1,0.3003003003003003,0.38067049676316345,22.894177368276004
1,0.3013013013013013,-0.800615888817923,22.98500337316367
1,0.3023023023023023,-0.2004195858633777,23.961244369494832
1,0.3033033033033033,-0.6141871711595599,22.743367047785735
1,0.30430430430430433,-1.3783446324953545,24.30341728630025
1,0.3053053053053053,-0.7480362208340954,23.877227607392143
1,0.3063063063063063,0.12512767561829097,23.834872053897115
1,0.3073073073073073,-0.7357032210336175,22.807529618250896
1,0.3083083083083083,0.4598747516495708,21.778778644945394
1,0.30930930930930933,0.5758901098778116,22.30834303851171
1,0.3103103103103103,0.7703888847198003,23.793482696638563
1,0.3113113113113113,2.9016031467823784,23.227062294012768
1,0.3123123123123123,1.4559006007023045,23.328819497385837
1,0.3133133133133133,2.844574639678918,22.691397450961716
1,0.31431431431431434,2.7920762565468826,21.649300412930202
1,0.3153153153153153,3.3679795604664644,21.497375445541667
1,0.3163163163163163,3.6161168786381164,21.1436682135319
1,0.3173173173173173,3.171012302859474,21.807855437052694
1,0.3183183183183183,4.090088976095044,21.05088057705413
1,0.31931931931931934,3.4723572543146433,20.99086778612166
1,0.3203203203203203,4.492534389244919,20.9317498679537
1,0.3213213213213213,5.331761628666263,21.009594306020993
1,0.32232232232232233,5.740699735920043,22.335210347271026
1,0.3233233233233233,5.1420032329076655,24.66519410410744
1,0.32432432432432434,4.632425005268447,26.913382530374914
1,0.3253253253253253,6.3340156704307855,27.3416684712391
1,0.3263263263263263,6.54985778728852,27.155840159452
1,0.32732732732732733,7.362837022689566,26.97645569580893
1,0.3283283283283283,6.680524221067296,26.96834889373422
1,0.32932932932932935,4.786420853640001,26.038530775141172
1,0.3303303303303303,5.706061652278507,24.966229807338472
1,0.3313313313313313,4.7978641554703465,24.145122143908583
1,0.33233233233233234,3.791698327910999,24.75059716683976
1,0.3333333333333333,2.3577834509341296,24.987293638255515
1,0.33433433433433435,1.6225970959288576,25.176378278339715
1,0.3353353353353353,0.49456376440968053,25.102350638836953
1,0.3363363363363363,0.33857594512830114,26.55087957730189
1,0.33733733733733734,0.6228572972197861,25.762223047962497
1,0.3383383383383383,0.10484452295685232,26.257048200996227
1,0.33933933933933935,0.46133500861563637,26.152024107404245
1,0.34034034034034033,0.14772443766256071,23.75698462844015
1,0.34134134134134136,0.4082680945754569,24.653389651591166
1,0.34234234234234234,0.7859049812730583,22.772872428943835
1,0.3433433433433433,1.392975669378158,24.261930311720462
1,0.34434434434434436,1.6072992985488788,24.041374498019216
1,0.34534534534534533,2.7331064932504407,22.685029048687518
1,0.34634634634634637,1.8748781705366018,23.5473490481099
1,0.34734734734734735,0.280594649810912,24.321403460029693
1,0.3483483483483483,-0.15530801606278682,23.116513681425612
1,0.34934934934934936,-1.3718931026190462,23.524641385600837
1,0.35035035035035034,-1.3469532757986387,23.7446500145307
1,0.35135135135135137,-1.1240471481487195,22.546532057371635
1,0.35235235235235235,-0.8617243762838703,21.817551022656524
1,0.3533533533533533,-1.0111484433462141,22.860040130252266
1,0.35435435435435436,-2.0743838698642634,24.061131335339738
1,0.35535535535535534,-0.5571980973872204,23.622807105203673
1,0.3563563563563564,-0.0760665190290934,22.669825360138603
1,0.35735735735735735,0.35597951554931245,23.452143056796125
1,0.35835835835835833,0.3164847927278458,24.256111674589633
1,0.35935935935935936,-0.2531513676397278,23.257791134408
1,0.36036036036036034,-1.7798809732652288,24.70586751921409
1,0.3613613613613614,-0.5265573366543628,25.442102061719872
1,0.36236236236236236,-0.9815200722274928,24.894027781250045
1,0.36336336336336333,-1.9806720079224958,24.301543587905343
1,0.36436436436436437,-2.7920279352267796,22.824787576194375
1,0.36536536536536535,-1.4853815087679787,22.45069256490737
1,0.3663663663663664,-1.2829273147675566,22.14579711581906
1,0.36736736736736736,-2.9096274558176294,22.46904806263292
1,0.3683683683683684,-3.335488449370614,23.78874146266444
1,0.36936936936936937,-3.52920745513187,24.289870374604686
1,0.37037037037037035,-2.996164194058632,23.301748761079224
1,0.3713713713713714,-3.029120159953697,24.183298256016016
1,0.37237237237237236,-0.1922662503626067,22.20368912637482
1,0.3733733733733734,-0.33979760760677447,22.918013476433522
1,0.3743743743743744,0.35064817131314063,22.358364071207216
1,0.37537537537537535,0.20193312472445066,23.3227820530334
1,0.3763763763763764,1.0120377975244406,25.31462137648624
1,0.37737737737737737,3.1440171714430134,24.953354328777035
1,0.3783783783783784,0.8295023170134526,24.536373413419323
1,0.3793793793793794,1.3968085270592479,23.921908234680945
1,0.38038038038038036,1.913251225481582,24.39560207466537
1,0.3813813813813814,1.7475667199298535,22.877355412178783
1,0.38238238238238237,2.330743922495406,24.714694944097154
1,0.3833833833833834,0.4933737528144746,23.63742027323515
1,0.3843843843843844,-0.7747729298763388,22.56697229365873
1,0.38538538538538536,0.6841653953039784,23.273289651751135
1,0.3863863863863864,-0.3083483863107108,21.841278137671033
1,0.38738738738738737,-0.19697210148856356,22.28628844538532
1,0.3883883883883884,-0.37699493662798406,22.111933746595057
1,0.3893893893893894,-1.340085413852842,20.66608675713096
1,0.39039039039039036,-3.1882695956006235,20.754512145720827
1,0.3913913913913914,-0.8930185168224223,21.384799732553947
1,0.3923923923923924,-0.5654852039153606,21.87216600020223
1,0.3933933933933934,-1.0572885349697883,22.451332978848775
1,0.3943943943943944,-2.30744725609404,22.27889591218584
1,0.39539539539539537,-1.44906540783873,21.892775513386333
1,0.3963963963963964,-1.1338868665087123,20.97979220410466
1,0.3973973973973974,-1.8193235536351786,22.030032340616277
1,0.3983983983983984,-1.811438580969116,21.727081276182176
1,0.3993993993993994,-2.218720412386328,23.167284625917418
1,0.40040040040040037,-3.0023300532691053,24.07184367079035
1,0.4014014014014014,-4.018335743809707,23.204591785673816
1,0.4024024024024024,-2.002790196048826,22.668801761748227
1,0.4034034034034034,-2.7321145592591396,22.23599928812982
1,0.4044044044044044,-3.530220829505007,20.574874873126756
1,0.40540540540540543,-3.478450105142415,23.001071348139735
1,0.4064064064064064,-3.8518295437227157,22.210412940549396
1,0.4074074074074074,-5.243999550464011,22.337668896737
1,0.4084084084084084,-3.34649268104813,22.666588439626924
1,0.4094094094094094,-2.8710978667124962,23.357799581739343
1,0.41041041041041043,-3.7513587899020515,21.902159681125838
1,0.4114114114114114,-4.474644151922856,20.721354083756633
1,0.4124124124124124,-5.106149705761048,22.486624512142036
1,0.4134134134134134,-5.025724296980064,21.74355985101421
1,0.4144144144144144,-5.446236861652765,21.65294970780425
1,0.41541541541541543,-6.060019442183543,23.6268652858881
1,0.4164164164164164,-6.617215769587218,23.372723372416534
1,0.4174174174174174,-5.632852458862489,22.824238262213942
1,0.4184184184184184,-6.50534320196558,23.00617955300598
1,0.4194194194194194,-4.980335141002378,22.89335702716889
1,0.42042042042042044,-2.8127369118746324,23.173603660407014
1,0.4214214214214214,-4.5531026285708505,22.339065540281375
1,0.4224224224224224,-5.089299487551738,23.491814028928736
1,0.42342342342342343,-3.0588561972373984,23.54991119544094
1,0.4244244244244244,-3.225449048263899,23.679625098044653
1,0.42542542542542544,-2.6722045102086556,24.515572707200956
1,0.4264264264264264,-2.4829829560098733,23.84202369224643
1,0.4274274274274274,-2.8346699489756837,22.121744209189067
1,0.42842842842842843,-2.17257538799642,22.596731409708788
1,0.4294294294294294,-2.149721902719226,23.383250032109224
1,0.43043043043043044,-4.281563530674902,22.770834060543415
1,0.4314314314314314,-4.866716519866351,23.02835563926834
1,0.43243243243243246,-6.52603765828904,22.25238291796665
1,0.43343343343343343,-8.83108773194719,21.631580756656373
1,0.4344344344344344,-9.532271324812376,22.652733474474875
1,0.43543543543543545,-7.914013751836713,24.894052201388085
1,0.4364364364364364,-9.179791262805779,26.46907693335608
1,0.43743743743743746,-9.380309976347036,25.52856126702502
1,0.43843843843843844,-9.836539717014395,25.177858325364216
1,0.4394394394394394,-12.15886746733505,25.70576449086697
1,0.44044044044044045,-11.874990706165192,24.72958529294409
1,0.44144144144144143,-12.081131743355789,25.568658200304053
1,0.44244244244244246,-12.730650594813662,24.51028510718942
1,0.44344344344344344,-12.97583794614325,23.823705518284587
1,0.4444444444444444,-14.295154918284947,22.977886677665527
1,0.44544544544544545,-13.747066028072478,22.955910926220657
1,0.44644644644644643,-13.570864183260724,22.853437096366484
1,0.44744744744744747,-12.31988618263552,22.179203745515938
1,0.44844844844844844,-10.411705696928834,22.07828934286353
1,0.4494494494494494,-11.38184642971255,22.35313315175271
1,0.45045045045045046,-11.713381665825745,21.596105955769627
1,0.45145145145145144,-13.086400615704097,22.256999088228948
1,0.45245245245245247,-12.565261960386124,22.24837897576462
1,0.45345345345345345,-12.75532236777077,20.974406457678334
1,0.4544544544544544,-12.846094211468715,20.95214080114341
1,0.45545545545545546,-12.190909225464832,20.946376192896878
1,0.45645645645645644,-12.670233047670507,21.376131445986047
1,0.4574574574574575,-10.755056552512448,20.944498217899042
1,0.45845845845845845,-10.169729013024288,20.242225929300538
1,0.45945945945945943,-9.580359536938568,21.121083936114633
1,0.46046046046046046,-11.740176224086824,22.773713113469885
1,0.46146146146146144,-13.260073430048458,24.05779269722739
1,0.4624624624624625,-14.340732889598755,22.35324985975218
1,0.46346346346346345,-15.153402815740632,21.878612630175713
1,0.46446446446446443,-16.37902334420515,19.126765683761377
1,0.46546546546546547,-16.175094712037453,19.37768549585538
1,0.46646646646646645,-18.28221354010448,18.17981433677265
1,0.4674674674674675,-18.46200806066672,17.86553367858546
1,0.46846846846846846,-16.18323637553548,16.560402262906322
1,0.4694694694694695,-17.409143688592174,16.172859008555186
1,0.47047047047047047,-18.499487442408835,14.245452114628696
1,0.47147147147147145,-18.87256051347687,15.00010683700875
1,0.4724724724724725,-18.868357012720125,15.19269811596528
1,0.47347347347347346,-19.91739739651326,14.844923237323925
1,0.4744744744744745,-20.93601098363167,16.501863026688554
1,0.4754754754754755,-20.456031452720616,16.268113612852574
1,0.47647647647647645,-19.207079991565234,16.205590009060042
1,0.4774774774774775,-20.457204496597605,16.877353800653616
1,0.47847847847847846,-19.774892953134596,16.75723803766686
1,0.4794794794794795,-21.424875340220566,15.640776847004911
1,0.4804804804804805,-19.831234846467453,15.960548684942511
1,0.48148148148148145,-19.355451051658893,18.836519377622587
1,0.4824824824824825,-19.615091581928173,18.339143393624454
1,0.48348348348348347,-20.245772376585776,17.74497183003024
1,0.4844844844844845,-20.579455141615885,17.440885113316508
1,0.4854854854854855,-21.638258648960193,15.46700939248827
1,0.48648648648648646,-21.10232251166619,15.339522733625063
1,0.4874874874874875,-19.43475679510375,14.683159433602384
1,0.48848848848848847,-18.596032048205753,14.870269963468578
1,0.4894894894894895,-18.259189830327728,16.12812451879328
1,0.4904904904904905,-17.83984724249763,16.105705236154254
1,0.49149149149149146,-18.18063467477857,15.577346042912058
1,0.4924924924924925,-18.86788668837826,16.303723286447116
1,0.4934934934934935,-17.069935450877246,15.02579975278924
1,0.4944944944944945,-16.841906095125662,15.711818119296547
1,0.4954954954954955,-15.954199094394347,16.591669721849797
